0.0661409,0.0234723,
0.0759926,0.0227527,
0.083959,0.022376,
0.0912029,0.0224009,
0.0990608,0.0219063,
0.107051,0.0216903,
0.116694,0.0212551,
0.125487,0.0210018,
0.132426,0.020548,
0.141791,0.0203369,
0.151666,0.0201341,
0.162632,0.0202248,
0.172799,0.0197817,
0.183762,0.0202135,
0.193061,0.0207395,
0.203939,0.0220767,
0.216625,0.0227289,
0.229611,0.0232335,
0.242262,0.0236601,
0.253278,0.0237045,
0.262032,0.0233687,
0.269693,0.0226267,
0.27817,0.0219686,
0.287882,0.02202,
0.297351,0.0218409,
0.307134,0.0220025,
0.317141,0.0225733,
0.322549,0.0218484,
0.326304,0.0211613,
0.330844,0.0201686,
0.336802,0.0197368,
0.345648,0.0199732,
0.347959,0.0158055,
0.351614,0.0117793,
0.35736,0.0108923,
0.361229,0.00952837,
0.365937,0.00850641,
0.37457,0.00869091,
0.382628,0.00869636,
0.39343,0.00920229,
0.405576,0.00989703,
0.413761,0.00925556,
0.421707,0.00870666,
0.426526,0.0073371,
0.436542,0.00739888,
0.44716,0.00768978,
0.455476,0.00740697,
0.462544,0.00681352,
0.46898,0.00618119,
0.476656,0.00607099,
0.481947,0.00547119,
0.4889,0.00552857,
0.494599,0.00549256,
0.500115,0.00563333,
0.508184,0.00706913,
0.51367,0.007949,
0.511889,0.00609113,
0.509664,0.004516,
0.50901,0.00382972,
0.511573,0.00438264,
0.510759,0.00386913,
0.508397,0.00308717,
0.507954,0.00295464,
0.508164,0.00299243,
0.508284,0.00302541,
0.508506,0.00305351,
0.507764,0.00284007,
0.508167,0.00292395,
0.508247,0.00293463,
0.508115,0.00287076,
0.508828,0.00303286,
0.508604,0.00294652,
0.508735,0.00295218,
0.509028,0.00300894,
0.509387,0.00306889,
0.509689,0.00312602,
0.509728,0.00310884,
0.51015,0.00319264,
0.510432,0.0032368,
0.510645,0.00326304,
0.510863,0.00329189,
0.511075,0.00331892,
0.511297,0.00334953,
0.511616,0.00340214,
0.511878,0.00343699,
0.512011,0.00344436,
0.512312,0.00348633,
0.51255,0.00351913,
0.512767,0.00353923,
0.513178,0.00361052,
0.513397,0.00363328,
0.513889,0.00372321,
0.514111,0.00374314,
0.514459,0.00379225,
0.514822,0.0038478,
0.51523,0.00390698,
0.515604,0.00395921,
0.516015,0.00401594,
0.516454,0.00408284,
0.516859,0.00412965,
0.517281,0.00418629,
0.51786,0.0042751,
0.518423,0.00434943,
0.519067,0.00444431,
0.519799,0.00455306,
0.520675,0.00468486,
0.521156,0.00471483,
0.521692,0.00475734,
0.522656,0.00491127,
0.522977,0.00491399,
0.523357,0.00493742,
0.525602,0.00543445,
0.524178,0.00501753,
0.525214,0.00522249,
0.526105,0.00539663,
0.526573,0.00547066,
0.526857,0.00550806,
0.52704,0.00552533,
0.52713,0.0055303,
0.527201,0.00553659,
0.527199,0.00553644,
0.527298,0.00556649,
0.527013,0.00552354,
0.526822,0.00550812,
0.526685,0.00555521,
0.529318,0.00667743,
0.531577,0.0077237,
0.53038,0.00751775,
0.529223,0.00732821,
0.527805,0.0071634,
0.525762,0.00681824,
0.523909,0.00653448,
0.522208,0.00632634,
0.520521,0.00610274,
0.51881,0.00586175,
0.516942,0.00557541,
0.516252,0.00565858,
0.515187,0.00548615,
0.514361,0.00537631,
0.51464,0.0056905,
0.514249,0.00561419,
0.514621,0.00586252,
0.514742,0.00594774,
0.515166,0.00608324,
0.517058,0.00671677,
0.518232,0.00709856,
0.519338,0.00743064,
0.519497,0.00731524,
0.521307,0.00807669,
0.5221,0.0083385,
0.522777,0.00847559,
0.523848,0.00882157,
0.525087,0.00928302,
0.52613,0.00955417,
0.527185,0.00992125,
0.528541,0.0104525,
0.52969,0.0108902,
0.53015,0.0110592,
0.532797,0.0122612,
0.533378,0.0124562,
0.530328,0.0114556,
0.525204,0.00970809,
0.520169,0.00796942,
0.514083,0.00579629,
0.507835,0.00358713,
0.506623,0.00330411,
0.506016,0.00319492,
0.505288,0.00305154,
0.504606,0.0029576,
0.504076,0.00288476,
0.503191,0.00268887,
0.503186,0.00285526,
0.502618,0.00274922,
0.501836,0.00254686,
0.501812,0.00273884,
0.500846,0.00245252,
0.500244,0.00228205,
0.499948,0.00235164,
0.499672,0.00230898,
0.499709,0.00241889,
0.499622,0.00250134,
0.498857,0.00227883,
0.499299,0.00245489,
0.498995,0.00229156,
0.499771,0.0026807,
0.500078,0.00277804,
0.499903,0.00262132,
0.500128,0.0027634,
0.500799,0.00300391,
0.500711,0.00298925,
0.50103,0.00310785,
0.501085,0.0031656,
0.501285,0.00328747,
0.50305,0.00351194,
0.504485,0.00378252,
0.505717,0.00416391,
0.506033,0.00400014,
0.507115,0.00448863,
0.507748,0.00459897,
0.509021,0.00488499,
0.50974,0.00519611,
0.509876,0.00513622,
0.511426,0.00568219,
0.512396,0.00589189,
0.512783,0.00584792,
0.514052,0.00637456,
0.5144,0.00629095,
0.515632,0.00677599,
0.516895,0.00718511,
0.517956,0.00736228,
0.519176,0.00786269,
0.520345,0.00820562,
0.521916,0.00875809,
0.523754,0.00930333,
0.524557,0.00932877,
0.526107,0.00991036,
0.527254,0.0102098,
0.528856,0.0107093,
0.531025,0.0114956,
0.532083,0.011842,
0.53382,0.0122781,
0.534786,0.0125976,
0.536352,0.0129667,
0.537479,0.0131877,
0.539233,0.0135872,
0.540438,0.0139145,
0.541742,0.0141877,
0.542634,0.0145835,
0.543447,0.0146644,
0.541494,0.0140998,
0.543496,0.0147086,
0.543383,0.0146631,
0.543422,0.0146832,
0.543418,0.0146819,
